"","ensgene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","description"
"3947","ENSG00000212588",24.3356253325513,1.4522407198692,0.328715792237704,1.07477802116377e-06,9.48619161558562e-06,"SNORA26","small nucleolar RNA, H/ACA box 26 [Source:HGNC Symbol;Acc:HGNC:32616]"
"3948","ENSG00000144730",476.88193311142,-1.45900620773931,0.313613435283447,1.07714842347433e-06,9.50468732640105e-06,"IL17RD","interleukin 17 receptor D [Source:HGNC Symbol;Acc:HGNC:17616]"
"3949","ENSG00000267432",14.4851853894198,2.58677892630304,0.633793390869447,1.08000205680302e-06,9.52743651181254e-06,"DNAH17-AS1","DNAH17 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48594]"
"3950","ENSG00000103005",3759.42287344143,0.584157589411184,0.122387999354159,1.0820559475254e-06,9.54312081646923e-06,"USB1","U6 snRNA biogenesis phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:25792]"
"3951","ENSG00000185787",9015.78319715828,-0.463007506359904,0.0958412779789792,1.08306882641926e-06,9.54961832901698e-06,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"3952","ENSG00000255986",2.6658688479709,-3.0084200461886,0.641547747915037,1.08616218122418e-06,9.57445179426797e-06,"MT1JP","metallothionein 1J, pseudogene [Source:HGNC Symbol;Acc:HGNC:7402]"
"3953","ENSG00000231464",9.95679835347273,2.04030952157074,0.47805273551914,1.08714660664025e-06,9.58068725897719e-06,"AC024937.2",""
"3954","ENSG00000183230",65.4411227093287,-2.7222714641261,0.580938966605792,1.08935645117495e-06,9.59771603517986e-06,"CTNNA3","catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]"
"3955","ENSG00000278090",8.76193471753802,2.14809028009054,0.495323741639204,1.09240442436735e-06,9.62211854280367e-06,"AC036108.4",""
"3956","ENSG00000253167",6.83588450059068,1.67694511823134,0.373533345570224,1.09514042416647e-06,9.6437613975301e-06,"WASHC5-AS1","WASHC5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43440]"
"3957","ENSG00000218690",2.46659239014162,3.29379329910733,0.82877891751228,1.09589582169881e-06,9.64795657081637e-06,"HIST1H2APS4","histone cluster 1 H2A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:4732]"
"3958","ENSG00000172367",102.799704108081,1.85191688544122,0.759903323943232,1.1036124743186e-06,9.71341892960332e-06,"PDZD3","PDZ domain containing 3 [Source:HGNC Symbol;Acc:HGNC:19891]"
"3959","ENSG00000126705",1722.42735333458,-0.778678554991189,0.16369310169307,1.11075524421866e-06,9.77379824435767e-06,"AHDC1","AT-hook DNA binding motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25230]"
"3960","ENSG00000234678",112.191042414739,1.3540252479019,0.305984256209773,1.11133977250611e-06,9.7764539997542e-06,"ELF3-AS1","ELF3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40211]"
"3961","ENSG00000172159",229.340110715571,-1.47905241460364,0.318148088257702,1.11290648493263e-06,9.78774647900692e-06,"FRMD3","FERM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24125]"
"3962","ENSG00000138663",1448.36517069548,-0.544866439144143,0.11351929872256,1.11496311817053e-06,9.80334085671376e-06,"COPS4","COP9 signalosome subunit 4 [Source:HGNC Symbol;Acc:HGNC:16702]"
"3963","ENSG00000172244",232.355931212966,0.892679607991443,0.192822022960958,1.11913477408062e-06,9.83751896860238e-06,"C5orf34","chromosome 5 open reading frame 34 [Source:HGNC Symbol;Acc:HGNC:24738]"
"3964","ENSG00000188976",6607.87611667793,0.588010288477617,0.12156901664582,1.12078581981557e-06,9.84952844600822e-06,"NOC2L","NOC2 like nucleolar associated transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:24517]"
"3965","ENSG00000254332",32.5119919149684,-1.06308795698676,0.226716124597284,1.12464013958657e-06,9.88088939711462e-06,"AF201337.1",""
"3966","ENSG00000254648",2.20517982573573,-1.89478128483511,0.416812340940779,1.1251548653471e-06,9.88290078703783e-06,"AP000911.3",""
"3967","ENSG00000131409",111.092925457624,-1.78549451216304,0.385484654964495,1.12632762500021e-06,9.89068958865728e-06,"LRRC4B","leucine rich repeat containing 4B [Source:HGNC Symbol;Acc:HGNC:25042]"
"3968","ENSG00000143578",1045.72562164297,0.961938771651429,0.208802690913404,1.12899621251153e-06,9.91160650542299e-06,"CREB3L4","cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854]"
"3969","ENSG00000177374",492.510171588908,-1.34886515246988,0.289013186990321,1.12965497546479e-06,9.91487276815932e-06,"HIC1","HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]"
"3970","ENSG00000119048",2675.47511354222,-0.49997159981406,0.103909104405652,1.13674762447314e-06,9.97459264194507e-06,"UBE2B","ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]"
"3971","ENSG00000274015",7.29691874556624,1.53091699013824,0.33827406587575,1.13759911234687e-06,9.97953193913425e-06,"AL136038.5",""
"3972","ENSG00000074800",77647.7353319863,0.847352292418836,0.182376983360963,1.1382273883411e-06,9.98251111240769e-06,"ENO1","enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]"
"3973","ENSG00000258053",123.66408097881,1.6388323017769,0.86986494572875,1.13903330047924e-06,9.98704628901437e-06,"AC025575.2",""
"3974","ENSG00000241484",107.894713161829,1.28084804831617,0.28768162956667,1.14141948394832e-06,1.00054314764048e-05,"ARHGAP8","Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]"
"3975","ENSG00000103742",205.594492690406,-1.47307090842004,0.317301205971227,1.14304248895656e-06,1.00171191866717e-05,"IGDCC4","immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]"
"3976","ENSG00000172789",3.76913402710674,3.65922637408404,0.791066808951168,1.14367117443202e-06,1.00200894053797e-05,"HOXC5","homeobox C5 [Source:HGNC Symbol;Acc:HGNC:5127]"
"3977","ENSG00000160539",95.094811903001,-1.71194572288721,0.369765821260668,1.14490340528668e-06,1.00283446449388e-05,"PLPP7","phospholipid phosphatase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:28174]"
"3978","ENSG00000101331",109.726259482397,-1.125905254314,0.240427094374189,1.14547485603233e-06,1.00308093179169e-05,"CCM2L","CCM2 like scaffolding protein [Source:HGNC Symbol;Acc:HGNC:16153]"
"3979","ENSG00000257907",5.08426724888679,-1.41820934108891,0.30580604881515,1.14880787261752e-06,1.00574493779712e-05,"EEF1A1P17","eukaryotic translation elongation factor 1 alpha 1 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:37890]"
"3980","ENSG00000205634",5.90437649680777,4.43687256173287,1.11518956812533,1.151068287921e-06,1.00695908081447e-05,"LINC00898","long intergenic non-protein coding RNA 898 [Source:HGNC Symbol;Acc:HGNC:48581]"
"3981","ENSG00000236304",9.77153715152981,-1.79939130884457,0.389750185567483,1.15076097830344e-06,1.00695908081447e-05,"AP001189.1",""
"3982","ENSG00000248362",4.39738792051168,3.90324630865734,1.12576943780969,1.15091274527957e-06,1.00695908081447e-05,"AC011352.1",""
"3983","ENSG00000175318",247.266288252909,2.24521293249052,0.514770926663747,1.15952091467691e-06,1.01409693349627e-05,"GRAMD2A","GRAM domain containing 2A [Source:HGNC Symbol;Acc:HGNC:27287]"
"3984","ENSG00000100997",7033.35686410246,0.948235160898614,0.204495635394637,1.16188154356151e-06,1.01587244975521e-05,"ABHD12","abhydrolase domain containing 12 [Source:HGNC Symbol;Acc:HGNC:15868]"
"3985","ENSG00000205726",1599.47940294649,-0.75007521933048,0.158550661644598,1.16213857645286e-06,1.01587244975521e-05,"ITSN1","intersectin 1 [Source:HGNC Symbol;Acc:HGNC:6183]"
"3986","ENSG00000122299",1745.3902729758,-0.526087031255396,0.109765927761041,1.16833906669784e-06,1.0210344519959e-05,"ZC3H7A","zinc finger CCCH-type containing 7A [Source:HGNC Symbol;Acc:HGNC:30959]"
"3987","ENSG00000163840",4563.36041780446,0.863498300198369,0.182570823992929,1.17606642495014e-06,1.02752786865085e-05,"DTX3L","deltex E3 ubiquitin ligase 3L [Source:HGNC Symbol;Acc:HGNC:30323]"
"3988","ENSG00000268938",12.552567279807,1.36231600552144,0.302159762397376,1.17957865856096e-06,1.0303361856958e-05,"AC005387.1",""
"3989","ENSG00000101842",189.703125305036,-2.24674973994112,0.484645808497991,1.18068289545438e-06,1.03104028302292e-05,"VSIG1","V-set and immunoglobulin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28675]"
"3990","ENSG00000213965",1565.99133468126,0.784502137430095,0.166858183475837,1.18531558864343e-06,1.03482449812871e-05,"NUDT19","nudix hydrolase 19 [Source:HGNC Symbol;Acc:HGNC:32036]"
"3991","ENSG00000246982",25.7724101824355,1.2929959056802,0.289125541846292,1.18580175517113e-06,1.03498764501698e-05,"Z84485.1",""
"3992","ENSG00000227220",3.17586728941035,-2.5351417540635,0.548596243755504,1.19531126989992e-06,1.04302445178928e-05,"AL133346.1",""
"3993","ENSG00000143771",2359.76802861442,0.541168709475008,0.113047955920676,1.19586986988871e-06,1.04324863699852e-05,"CNIH4","cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]"
"3994","ENSG00000129925",4499.30942590389,0.712676527626657,0.14767968661841,1.19939292856798e-06,1.04605818065093e-05,"TMEM8A","transmembrane protein 8A [Source:HGNC Symbol;Acc:HGNC:17205]"
"3995","ENSG00000248268",15.6383086246384,1.9761207921962,1.14766581473591,1.20651282324124e-06,1.05200251993206e-05,"AC010275.1",""
"3996","ENSG00000099251",118.117054502809,1.19157870016084,0.266084196945222,1.20936682126208e-06,1.05422520912689e-05,"HSD17B7P2","hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]"
"3997","ENSG00000146733",833.228327994971,0.994660384442084,0.21741940673555,1.21034968650802e-06,1.05481609146003e-05,"PSPH","phosphoserine phosphatase [Source:HGNC Symbol;Acc:HGNC:9577]"
"3998","ENSG00000100276",107.250492135885,1.7637579931515,0.417582752750371,1.21816311398606e-06,1.0611256405845e-05,"RASL10A","RAS like family 10 member A [Source:HGNC Symbol;Acc:HGNC:16954]"
"3999","ENSG00000100605",3444.20783628563,-0.805505386900147,0.170560880110996,1.21820328883505e-06,1.0611256405845e-05,"ITPK1","inositol-tetrakisphosphate 1-kinase [Source:HGNC Symbol;Acc:HGNC:6177]"
"4000","ENSG00000164256",3.99216017917398,1.75634339135103,1.0868888886883,1.21999178674339e-06,1.06214843850386e-05,"PRDM9","PR/SET domain 9 [Source:HGNC Symbol;Acc:HGNC:13994]"
"4001","ENSG00000238107",5.80337694579729,3.73276559585131,0.848026364393577,1.21982355433178e-06,1.06214843850386e-05,"AC245100.6",""
"4002","ENSG00000169242",5220.33425244839,1.19402619610058,0.261696879807038,1.23129931233975e-06,1.07145348565729e-05,"EFNA1","ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]"
"4003","ENSG00000232679",17.1823121006761,1.33648597217523,0.768222563422171,1.23128487633536e-06,1.07145348565729e-05,"LINC01705","long intergenic non-protein coding RNA 1705 [Source:HGNC Symbol;Acc:HGNC:52493]"
"4004","ENSG00000184575",4851.63056728983,0.754894564284945,0.16046416904031,1.23223138131822e-06,1.07199480244944e-05,"XPOT","exportin for tRNA [Source:HGNC Symbol;Acc:HGNC:12826]"
"4005","ENSG00000173272",2465.21529075105,0.931216378236921,0.202417654059535,1.23404636033612e-06,1.07330375218268e-05,"MZT2A","mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]"
"4006","ENSG00000106355",1911.12132540131,0.593664359204714,0.125173844378232,1.23636193887536e-06,1.07504732733842e-05,"LSM5","LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:17162]"
"4007","ENSG00000186230",196.83152184621,0.778422838970721,0.166943816986704,1.23718124509013e-06,1.0754893071006e-05,"ZNF749","zinc finger protein 749 [Source:HGNC Symbol;Acc:HGNC:32783]"
"4008","ENSG00000227060",4.43117253754324,-1.64907623506345,0.361820974260868,1.23763943971205e-06,1.07561722705912e-05,"LINC00629","long intergenic non-protein coding RNA 629 [Source:HGNC Symbol;Acc:HGNC:44262]"
"4009","ENSG00000011485",3247.65474600057,0.493590788280301,0.101213393069126,1.23831838237382e-06,1.07566661594748e-05,"PPP5C","protein phosphatase 5 catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]"
"4010","ENSG00000149798",890.368808442685,-1.1608860292311,0.249002390695386,1.2382587294116e-06,1.07566661594748e-05,"CDC42EP2","CDC42 effector protein 2 [Source:HGNC Symbol;Acc:HGNC:16263]"
"4011","ENSG00000115107",3278.94634424162,1.05865135679399,0.230940165731142,1.2397985133955e-06,1.07668187824535e-05,"STEAP3","STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]"
"4012","ENSG00000253741",22.5733622659918,1.20919664810723,0.26971908239422,1.24729144286756e-06,1.08291703203121e-05,"AC108002.1",""
"4013","ENSG00000214827",122.569780491884,1.05488455031419,0.232797240753612,1.2492283591401e-06,1.08432645299759e-05,"MTCP1","mature T-cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]"
"4014","ENSG00000174428",180.274824955613,-0.935918833728424,0.199406879060592,1.25165734289664e-06,1.08616192825906e-05,"GTF2IRD2B","GTF2I repeat domain containing 2B [Source:HGNC Symbol;Acc:HGNC:33125]"
"4015","ENSG00000273363",6.15660169833806,1.84326420290172,0.428956166990097,1.25197115353536e-06,1.08616192825906e-05,"AL353801.3",""
"4016","ENSG00000054356",76.8474772248144,2.69919020006596,0.574080846907743,1.25401557015165e-06,1.08766271460783e-05,"PTPRN","protein tyrosine phosphatase, receptor type N [Source:HGNC Symbol;Acc:HGNC:9676]"
"4017","ENSG00000255850",1.2329709882134,-2.49292395196459,0.546492039483941,1.2635300415007e-06,1.09564022981785e-05,"TMEM5-AS1","TMEM5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48910]"
"4018","ENSG00000275379",4.41109637972517,4.49715639458977,0.72581962352095,1.26778325369385e-06,1.09905271235866e-05,"HIST1H3I","histone cluster 1 H3 family member i [Source:HGNC Symbol;Acc:HGNC:4771]"
"4019","ENSG00000161609",9.22820481116966,2.14492151423556,0.870634397744654,1.26853049319589e-06,1.09942488684729e-05,"CCDC155","coiled-coil domain containing 155 [Source:HGNC Symbol;Acc:HGNC:26520]"
"4020","ENSG00000257923",5205.44178515309,-0.596351180626377,0.124960428609323,1.27011413369752e-06,1.10052159502365e-05,"CUX1","cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]"
"4021","ENSG00000105675",13.7439576979909,3.53539283045691,0.83759417024003,1.2714638911201e-06,1.10117927096703e-05,"ATP4A","ATPase H+/K+ transporting alpha subunit [Source:HGNC Symbol;Acc:HGNC:819]"
"4022","ENSG00000162885",406.057247595969,-0.942747667292049,0.200822495336039,1.27151002833098e-06,1.10117927096703e-05,"B3GALNT2","beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]"
"4023","ENSG00000108829",8739.56804136728,0.673296019327676,0.141528285762183,1.27298181917103e-06,1.10217787402988e-05,"LRRC59","leucine rich repeat containing 59 [Source:HGNC Symbol;Acc:HGNC:28817]"
"4024","ENSG00000272948",10.7151716157588,1.36490754363365,0.306254668045592,1.27870123575544e-06,1.10685275178119e-05,"AP001412.1",""
"4025","ENSG00000136450",9337.04952953129,0.379023229717217,0.0789415413691782,1.28880600468347e-06,1.11530779566516e-05,"SRSF1","serine and arginine rich splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:10780]"
"4026","ENSG00000206557",13.1202135963134,5.35121066637019,0.816614823136196,1.28911403929141e-06,1.11530779566516e-05,"TRIM71","tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]"
"4027","ENSG00000174498",154.951104343473,3.0573827184196,0.751572191459658,1.29632261246851e-06,1.12126393851359e-05,"IGDCC3","immunoglobulin superfamily DCC subclass member 3 [Source:HGNC Symbol;Acc:HGNC:9700]"
"4028","ENSG00000186526",2727.01510585985,2.06798828616544,1.00707961499104,1.29787420487025e-06,1.12232527828502e-05,"CYP4F8","cytochrome P450 family 4 subfamily F member 8 [Source:HGNC Symbol;Acc:HGNC:2648]"
"4029","ENSG00000167080",19.3731227047554,4.76022127353038,0.886742139265338,1.30654515973434e-06,1.12954095421933e-05,"B4GALNT2","beta-1,4-N-acetyl-galactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:24136]"
"4030","ENSG00000178828",54.1323888370707,3.65461263731473,0.901341414033397,1.30897569286373e-06,1.13135937103026e-05,"RNF186","ring finger protein 186 [Source:HGNC Symbol;Acc:HGNC:25978]"
"4031","ENSG00000205710",108.513034917795,-1.11404490823322,0.239087386514314,1.31449635875754e-06,1.13584704103434e-05,"C17orf107","chromosome 17 open reading frame 107 [Source:HGNC Symbol;Acc:HGNC:37238]"
"4032","ENSG00000137309",17447.8899505831,1.11250332075406,0.235907733244103,1.32573862260537e-06,1.14527522628819e-05,"HMGA1","high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]"
"4033","ENSG00000275807",31.3916833972102,1.08736246871314,0.240824081488148,1.33013683218335e-06,1.14878775708622e-05,"AC145285.7",""
"4034","ENSG00000227992",13.591883904637,1.47069002422354,0.339495212771127,1.33055571061264e-06,1.14886259747056e-05,"AC108463.1",""
"4035","ENSG00000250764",17.0287361700547,1.21272973674002,0.269796186266997,1.33349927185605e-06,1.15111678282711e-05,"AC025178.1",""
"4036","ENSG00000197670",69.5962931466753,1.44515407949926,0.333440343133771,1.33396875751733e-06,1.15123467940371e-05,"AL157838.1",""
"4037","ENSG00000259605",84.4986166977137,1.24675107404778,0.280016112460091,1.3352700568067e-06,1.15207020544991e-05,"AC074212.1",""
"4038","ENSG00000245598",6.59948327002037,-1.12294145239516,0.245488187465502,1.33896495984474e-06,1.1549699994111e-05,"DACT3-AS1","DACT3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44120]"
"4039","ENSG00000130829",468.271071556499,2.14683390912582,0.529491905812557,1.34730612970736e-06,1.16187514392544e-05,"DUSP9","dual specificity phosphatase 9 [Source:HGNC Symbol;Acc:HGNC:3076]"
"4040","ENSG00000091656",360.149157716823,-1.96091641147363,0.427716412732038,1.34969360661536e-06,1.16364384468626e-05,"ZFHX4","zinc finger homeobox 4 [Source:HGNC Symbol;Acc:HGNC:30939]"
"4041","ENSG00000134072",179.850694768061,-1.08128305530459,0.2319554794645,1.35092279301582e-06,1.16441328776869e-05,"CAMK1","calcium/calmodulin dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459]"
"4042","ENSG00000280302",1.64199349259878,-2.16018597305952,0.477154952801107,1.3515339270664e-06,1.16464975658817e-05,"AP005264.8",""
"4043","ENSG00000109458",856.250257910677,-0.866708654785898,0.184450404657357,1.35586971615902e-06,1.16809493409305e-05,"GAB1","GRB2 associated binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4066]"
"4044","ENSG00000267784",1.01364582626994,-2.38261039475836,0.524614710539159,1.35812916114708e-06,1.16975005035186e-05,"AC010680.1",""
"4045","ENSG00000255843",12.5268156697373,2.63137700070492,0.506233381180843,1.36831901692004e-06,1.17823306583944e-05,"AP000593.3",""
"4046","ENSG00000196850",1838.45237643585,-0.699837565617532,0.148733164042715,1.37139502108371e-06,1.18039802749854e-05,"PPTC7","PTC7 protein phosphatase homolog [Source:HGNC Symbol;Acc:HGNC:30695]"
"4047","ENSG00000197150",1862.90693736805,0.627220138061924,0.132549566179204,1.37151594068684e-06,1.18039802749854e-05,"ABCB8","ATP binding cassette subfamily B member 8 [Source:HGNC Symbol;Acc:HGNC:49]"
"4048","ENSG00000145354",1498.16100539031,0.567285839631072,0.119382377047223,1.37311406823425e-06,1.18147941263022e-05,"CISD2","CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]"
"4049","ENSG00000183258",3648.23539198837,0.497308424012156,0.103313313526172,1.37487031404588e-06,1.18269627686618e-05,"DDX41","DEAD-box helicase 41 [Source:HGNC Symbol;Acc:HGNC:18674]"
"4050","ENSG00000183155",859.879410613712,0.564799056276441,0.119368889285444,1.37741925332142e-06,1.18459426011211e-05,"RABIF","RAB interacting factor [Source:HGNC Symbol;Acc:HGNC:9797]"
"4051","ENSG00000231563",40.362197038269,1.78057341169772,0.385037150999374,1.3799882088542e-06,1.18650850945766e-05,"AL670729.1",""
"4052","ENSG00000166863",929.259308502849,3.63859517212408,0.918824067332765,1.38111509844472e-06,1.18718223264521e-05,"TAC3","tachykinin 3 [Source:HGNC Symbol;Acc:HGNC:11521]"
"4053","ENSG00000102678",38.8988512018193,-2.65074808527291,0.572303604345519,1.38482376077422e-06,1.18977864525052e-05,"FGF9","fibroblast growth factor 9 [Source:HGNC Symbol;Acc:HGNC:3687]"
"4054","ENSG00000111371",9512.64321944718,0.848459033500807,0.182304229343687,1.38467485477645e-06,1.18977864525052e-05,"SLC38A1","solute carrier family 38 member 1 [Source:HGNC Symbol;Acc:HGNC:13447]"
"4055","ENSG00000241709",0.669475717147407,-2.44601850564699,0.531511969512212,1.38845363882278e-06,1.19260097576082e-05,"RN7SL265P","RNA, 7SL, cytoplasmic 265, pseudogene [Source:HGNC Symbol;Acc:HGNC:46281]"
"4056","ENSG00000185090",883.65250311201,1.35824238976898,0.31093306836095,1.39155458502788e-06,1.19496769567541e-05,"MANEAL","mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]"
"4057","ENSG00000160766",167.525658420515,0.929180972524128,0.203770551480241,1.39326091738833e-06,1.19613594300412e-05,"GBAP1","glucosylceramidase beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:4178]"
"4058","ENSG00000279689",50.01439106565,0.849036377035893,0.18368118241715,1.39699955271023e-06,1.19904794073647e-05,"AC022400.8",""
"4059","ENSG00000166133",613.059657922472,0.567323186419794,0.119407742308142,1.40166595831655e-06,1.20275460309044e-05,"RPUSD2","RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24180]"
"4060","ENSG00000273045",193.540304058381,1.26108706726897,0.286021152832856,1.40354715166256e-06,1.20407005833895e-05,"C2orf15","chromosome 2 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:28436]"
"4061","ENSG00000171302",3859.24056344569,0.654671283259761,0.138522891730591,1.40838647405094e-06,1.20792194095128e-05,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"4062","ENSG00000260018",64.8744507698739,0.702297390080268,0.287499325969392,1.41079039579554e-06,1.20968367659324e-05,"AC040169.1",""
"4063","ENSG00000130731",2790.10400591836,0.887120745401723,0.193275174491494,1.41290322362354e-06,1.2111950018871e-05,"METTL26","methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]"
"4064","ENSG00000147852",873.487763308137,-1.3051232502544,0.2830902547538,1.41339526386877e-06,1.21131652093794e-05,"VLDLR","very low density lipoprotein receptor [Source:HGNC Symbol;Acc:HGNC:12698]"
"4065","ENSG00000105953",6517.83650654416,-0.584709261384736,0.123163739581858,1.41514207291326e-06,1.21251308283978e-05,"OGDH","oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]"
"4066","ENSG00000258599",7.41662890728442,2.59310054551336,0.584374013577326,1.41609083028734e-06,1.2130254397366e-05,"AL355922.3",""
"4067","ENSG00000262362",6.36869434622879,2.60654478380462,0.614236754860381,1.41740182487816e-06,1.21384775894284e-05,"AC004233.1",""
"4068","ENSG00000233766",1.41907676448949,-2.88143053741031,0.626227919502346,1.42397808370307e-06,1.21917767052577e-05,"AC098617.1",""
"4069","ENSG00000168778",951.875598059555,0.657565339671335,0.140244914611577,1.42644764110874e-06,1.22068759903938e-05,"TCTN2","tectonic family member 2 [Source:HGNC Symbol;Acc:HGNC:25774]"
"4070","ENSG00000198963",53.3772740580253,-2.24804849735537,0.489046555867489,1.42644654276426e-06,1.22068759903938e-05,"RORB","RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]"
"4071","ENSG00000232677",1597.60203701247,1.22281013792511,0.275551930673556,1.43164138345093e-06,1.2248290618782e-05,"LINC00665","long intergenic non-protein coding RNA 665 [Source:HGNC Symbol;Acc:HGNC:44323]"
"4072","ENSG00000130768",482.585963402797,1.66655815037095,0.395032969689499,1.43266622267967e-06,1.22540268727395e-05,"SMPDL3B","sphingomyelin phosphodiesterase acid like 3B [Source:HGNC Symbol;Acc:HGNC:21416]"
"4073","ENSG00000261456",23.3353187090141,1.95736135014771,0.465130085304298,1.43665550663726e-06,1.22851098108366e-05,"TUBB8","tubulin beta 8 class VIII [Source:HGNC Symbol;Acc:HGNC:20773]"
"4074","ENSG00000165434",846.985126884653,-1.13806862595718,0.245603364861747,1.44304180130282e-06,1.23366695997164e-05,"PGM2L1","phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898]"
"4075","ENSG00000255967",3.55352176861683,-1.35052443704019,0.297018322032894,1.4468302175491e-06,1.23659999389682e-05,"HADHAP2","hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38585]"
"4076","ENSG00000148660",3783.86859212791,-0.853970244309766,0.183432467418349,1.44779513184142e-06,1.23681815995626e-05,"CAMK2G","calcium/calmodulin dependent protein kinase II gamma [Source:HGNC Symbol;Acc:HGNC:1463]"
"4077","ENSG00000167491",4571.09068759018,0.470307928843382,0.096617587578276,1.44780078988547e-06,1.23681815995626e-05,"GATAD2A","GATA zinc finger domain containing 2A [Source:HGNC Symbol;Acc:HGNC:29989]"
"4078","ENSG00000198919",658.18582194289,-0.758335980215263,0.161139953638913,1.44930608206606e-06,1.23779831128492e-05,"DZIP3","DAZ interacting zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:30938]"
"4079","ENSG00000213139",110.442714495365,1.16924659494272,0.263262445659839,1.4531244443187e-06,1.24075299775271e-05,"CRYGS","crystallin gamma S [Source:HGNC Symbol;Acc:HGNC:2417]"
"4080","ENSG00000148484",3355.67213465024,-0.679936906681384,0.145166921340327,1.45507545288231e-06,1.24211217566337e-05,"RSU1","Ras suppressor protein 1 [Source:HGNC Symbol;Acc:HGNC:10464]"
"4081","ENSG00000143178",177.76619110558,0.900679758638819,0.19714631630783,1.45589126440645e-06,1.2425018710375e-05,"TBX19","T-box 19 [Source:HGNC Symbol;Acc:HGNC:11596]"
"4082","ENSG00000183682",32.5753686425757,1.22011865065628,0.273848829274597,1.45804494464887e-06,1.24403287024186e-05,"BMP8A","bone morphogenetic protein 8a [Source:HGNC Symbol;Acc:HGNC:21650]"
"4083","ENSG00000101193",5367.14462592934,0.557619166733365,0.115879992197482,1.46065384047049e-06,1.24564415431098e-05,"GID8","GID complex subunit 8 homolog [Source:HGNC Symbol;Acc:HGNC:15857]"
"4084","ENSG00000123989",7813.78926740597,0.999476647763442,0.21720645143195,1.46065053864977e-06,1.24564415431098e-05,"CHPF","chondroitin polymerizing factor [Source:HGNC Symbol;Acc:HGNC:24291]"
"4085","ENSG00000127990",804.550862955037,-1.4616588724004,0.318653283484488,1.46380378767466e-06,1.24802265240575e-05,"SGCE","sarcoglycan epsilon [Source:HGNC Symbol;Acc:HGNC:10808]"
